user_name,verified,location,friends,followers
laurakittypink,False,solo en tu retorcida mente,727,313
citlalydlatorre,False,0,625,2259
ximenamooran,False,México,476,341
deyalollipopxel,False,"Puebla, México",210,657
afeerdlc,False,México,258,98
diegali,False,CDMX,201,140
kikuis,False,"Tlalpan, Distrito Federal",983,1218
Raulitto17,False,"San Luis Potosí, México",703,710
paumatuss,False,she her,668,2217
Evelyn_Carreon,False,"La Paz, Baja California Sur ",458,11869
badgalnataIia,False,0,493,2084
PaolaRHenderson,False,0,351,1039
JeSuisAlonso,False,0,729,1177
itzalice,False,Sonorense,606,2640
Urvaba,False,0,783,479
DIAZDANIELIVAN,False,"Hermosillo, Sonora",120,445
SoyHomosensual,True,Mexico,3526,165508
itzellombrana,False,"Monterrey, Nuevo León",159,211
peneloperzrz,False,0,299,407
oliborgu,False,0,127,369
Yulennycb,False,"151114,12:49",1291,1771
regularweirdguy,False,chihuahua chihuahua mex,1765,541
FerRuvalcabaa,False,Marte,309,895
DanethIbarra,False,SONORA / JALISCO,395,592
LuisAlmeraz,False,"Comunidad de Madrid, España",153,322
JuanMiranda_,False,CDMX ,226,1109
FerAceves16,False,"Querétaro, México. ",132,159
NoiR_Fake,False,Mexico city,451,182
yulianuko,False,0,685,560
anie_aguilera,False,México,131,104
MauSanchez98,False,"Tuxtla Gutiérrez, Chiapas",306,368
Kitsune_Amare_,False,En la eterna crisis,141,1096
MMAgency_,False,"Mexico, DF",1184,7059
MarcoGuzgon,False,"Solidaridad, Quintana Roo",334,939
KarinaSotomayo3,False,0,661,268
dieghs,False,Mexico D.F.,221,175
ChristianGu935,False,San Juan del Río,137,237
sanferGuy,False,"Guadalajara, Mexico ",1008,5447
davidcoro,False,1991 México,97,1145
IvanGorlome,False,0,484,61
elgeorge_romo,False,0,461,283
afbarron,False,Norteña,1251,1852
_ifuenlealr,False,Yucatán,299,453
RobertoLeyva,False,"Guerrero, Mexico",3081,1578
chuche7,False,en las gorditas de chicharron,659,174
mariagiuseppina,True,"Mexico, ME",2072,7320
manuel_coutino,False,"Querétaro, Querétaro Arteaga",2290,1360
JulioCesarPerZa,False,Presidente Nal. Juvenil AECHAC,214,487
ponchoborghes,False,0,1285,484
Cesar_Gastelum7,False,"Hermosillo, Son. / Cancún, QR.",418,598
MarioscarMx,False,México,90,12197
Metallibanger,False,"Guadalajara, Jalisco",2505,2797
TelevisaSON,False,"Hermosillo, Sonora",436,23692
Diego_IbarraC,False,CDMX ,816,604
IsraNCabrera,False,Gto,649,395
KharlaRizo,False,"Puebla, México",3664,3544
Eberfalba,False,0,281,236
ADasayev,False,Rue des Mauvais Garçons,578,3462
PaolaZazuet_,False,México,12588,14618
MiltonAlmaguer,False,0,737,912
Pedro_Giu,False,DF,291,334
josemadrid268,False,0,558,48
boax83,False,"Mexicali, Baja California",455,98
ArikadoLopez,False,"Chihuahua, México",460,475
duvalin5,False,"Xalapa Enríquez, Ver., México",1024,1361
Porlitross,False,Matamoros,579,155
sebas_hero1995,False,Mexico,1731,523
DiariOaxaca_,False,"Oaxaca, México.",276,5253
dulceftmb,False,"Puerto Vallarta, Jalisco",269,782
FerchMond,False,"Morelia, Michoacán de Ocampo",444,353
satelite_inside,False,0,81,7167
Pyliful,False,CDMX,575,326
nacho_korn,False,mexico,244,54
FiniximaPersona,False,Veracruz,130,153
jesus_ramc,False,Guadalajara Mx.,444,253
gyalpink,False,"León, Guanajuato.",1459,1910
EfektoTv,False,México,640,41233
1aplanamx,False,"Morelia, Michoacán de Ocampo",1769,31907
eromanglz,False,"Monterrey, México",4691,2449
ashes_ghosts,False,Automática,57,216
melyfigueroa,False,Tampico,560,275
SandwichisimoMx,False,"Puebla, México",2530,1782
chicoteck96,False,Leon Guanajuato,1985,206
Tacosamu,False,Arcadia ,2714,888
SalvadorGLignan,False,"México, D.F.",1468,1474
cristynavz,False,0,357,1117
KatiaMurillo03,False,CDMX,370,324
Eduard_Exoduz,False,Toluca de Lerdo,936,316
contextodgo,False,"Durango, México",259,19106
Shhort,False,Guadalajara,856,259
UnDiaEstas,False,0,132,168
DSZea,False,Mty,305,176
LaLittrel,False,"León, Guanajuato",170,150
fgl_31,False,0,595,874
pacoaoe,False,zamora de hidalgo michoacán,2007,440
elisston,False,México DF,3894,5842
ExpresSanLuis,False,"San Luis Potosí, México.",290,16133
casarinchavez,False,0,194,46
pozainforma,False,"México, DF",604,21067
lupitamirandag,False,Hermosillo Sonora,954,512
AIP_Oaxaca,False,0,7380,16714
ManuMac23,False,Paradise City,354,306
JohnVamor,False,Mexico,1057,1682
melanieibarra,False,"Sonora, México",333,610
danielvaldezz2,False,"Mazatlán, Sin.",146,878
DrJurgensky,False,Nowhere is my place,1241,1265
ireneaustxn,False,the home inside my head,170,338
chivaschos,False,0,160,631
j_medina37,True,Mexico,1232,439421
Danielga016,False,"Gdl, 23 🇲🇽-🇺🇸",196,110
_xHybrid,False,CDMX ,518,303
CarlosArteagaTo,False,México,441,476
sheriiville,False,"Pachuca de Soto, Hidalgo",808,585
Adrixs_,False,México,960,249
saratovna,False,0,814,389
meliespinosab,False,"Mazatlán, Sinaloa",461,440
stigmabase,False,Worldwide,694,908
PairsonnalitesE,False,Las Américas | España,865,1944
temyboy,False,🇲🇽💜💙💚#CDMX 💛🧡❤🇲🇽,12795,11818
carlosperusquia,False,0,1055,91
XombieeJokoso,False,"Guadalajara, Jalisco",1826,523
nerdworldDko,False,"Oaxaca de Juárez, Oaxaca",354,1394
aurea917,False,0,356,243
CastellThor98,False,Always where I need to be. ,70,107
FerCastGam,False,0,556,682
ximenni,False,"Chihuahua, México",475,187
RaulBolio,False,"Mérida, Yuc.",738,990
herbolaria_,False,"Guadalajara, Jalisco",539,661
mauricio_rey1,False,"Leon, Guanajuato, México",3107,2842
domenicamoret,False,"New York, NY",564,820
ItzaRestrepo,False,México,342,1633
gonzalolugo,False,0,225,1810
smolbaekxing,False,"Monterrey, Nuevo León",818,732
omarbaqued,False,0,170,58
MrGalaxia,False,"Downtown, CDMX",495,3240
jorgeavilam,False,"Monterrey, Nuevo León, México",3321,176305
SigloDurango,True,"Durango, México",895,33292
danielagrom,False,"Guadalajara, Jalisco",413,787
adriana_flomont,False,"Guadalajara, Jalisco",111,83
INFINITOANGEL,False,"Hermosillo, Sonora, México",1413,746
Esemiguss,False,0,373,262
Caatoo_,False,0,512,263
ItaliaGA_,False,Torreón Coahuila,327,431
Lic_Robledo,False,CDMX,1060,3305
Jessyfairytale,False,0,292,211
danielaferrari,False,MEXICO ,988,6664
oyefuentes,False,"Guadalajara, Jalisco",2235,4025
pfcelism,False,"Oaxaca, México",1994,1535
ianplata,False,MI CANAL:,318,24736
Alexis_MF7,False,0,352,564
maaribelg,False,0,519,472
NPascacio,False,"Monterrey, Nuevo León",227,234
AyRiicardo_,False,Cd. de México,887,3397
knoleo88,False,Mexico,197,52
ClauditaDeFavor,False,0,555,806
monmn,False,"Playa del Carmen, Mexico.",597,472
123_daaaniii,False,"Salamanca, Guanajuato",320,386
alancastillo_mx,False,"Merida, Yucatan, Mexico",687,605
expresionesarte,False,Cd. de México,451,1041
Franvaldezm,False,Instagram y SC:  franvaldezm,465,382
babyjeanett6,False,0,676,1317
juliortega99,False,"Pachuca, Hgo",148,426
InvertourMX,False,México,1591,2920
Gaanezhitaa,False,Mexico,1888,810
GusanoDeTal,False,CDMX / Veracruz,467,9601
pdromxre,False,"Mazatlán, Sinaloa",1416,2684
SergioAGVilla,False,MEXICO ,368,299
tadeovillarreal,False,"Hermosillo, Sonora",820,527
Antonio_chikete,False,"Culiacán, Sinaloa",2072,460
viichaP,False,"Puebla, México",485,574
lauraggomezm,False,"Tamaulipas, México",381,1065
fernndaq,False,"Mérida, Yucatán. ",339,487
AlexiaReypa,False,México,331,521
ferfabu,False,0,186,70
AlecxaAlquicira,False,0,2640,961
jesmolvar,False,"huejutla de reyes, hidalgo",496,428
MartinEnriqueG,False,"Villahermosa, Tab. México",802,225
SukhiGam,False,CDMX ,886,1281
OCTAVIOMARIN,False,"San Pedro Cholula, PUEBLA",2101,1024
erikgarza95,False,"Nuevo León, México",595,931
alemrivero,False,0,517,719
Armando0827,False,0,2386,4005
EnriqueVelasco_,False,Los Angeles,527,695
AleTribbianni,False,0,503,814
SoyAlvita_1D,False,Mexico D.F y Pachuca Hgo. ,681,576
jakelinneestrad,False,tacolandia ,203,415
PacoEscritor,False,0,2427,1391
LAHDLCH,False,"39,000 pies ⛅️",144,1139
CampecheHOYmx,False,"Campeche, Campeche",2313,5922
antunitos,False,"Gómez Palacio, Durango",571,846
ffabela,False,"Chihuahua, Chihuahua",1333,811
DannyLM0409,False,"Distrito Federal, México",184,50
SoyIsmaDomm,False,México,438,825
reyessg,False,México,884,725
HuggoCarrillo,False,Ciudad de México,1005,1106
ElJuniorsitoH,False,"18.910802,-99.18878",368,333
wcog99,False,0,155,283
mafuelugo,False,"Hidalgo, México",2694,949
XEVATabasco,False,"Villahermosa, Tabasco",1048,47104
AranzaRicardo,False,"Toluca, México",1280,215
portavoztabasco,False,0,4015,5269
klch_22,False,"Monterrey, Nuevo León",497,584
DannAuri12,False,Ciudad de Mexico,185,121
baldoguerra,False,"Cancún Centro, Benito Juárez",534,730
OberynTristan,False,TARDIS,228,267
mauro_diaz90,False,Cancun.. Quintana Rock !!,140,131
nedaloes,False,"guadalajara , jal.",182,209
fpuigferrat,False,"Sonora, México",450,716
vaaleriaczu,False,0,449,377
Camila051D,False,"Juárez, Chihuahua",888,1199
AlineeO,False,0,168,198
Kerenynavarro,False,"Nuevo León, México",449,682
arbolfest,False,"San Andrés Cholula, Puebla",808,2884
rrileana,False,México,567,408
MrKeys90,False,"Aguascalientes, México",1125,1541
clau_narvaez,False,"Monterrey, Nuevo León",300,360
DevilDragonette,False,inside and outside,242,72
jafl94,False,"Sinaloa, México",509,464
KristellRY,False,0,681,625
Annandadh,False,Ganymede,875,605
GordoSenseei,False,"West Palm Beach, FL",2531,2239
elgatodetrapo,False,"Monterrey, Nuevo León",1162,243
hardpopmx,False,"Monterrey, NL, México",1025,1275
azuljaretzy,False,"Tampico, Tamaulipas.",608,573
LUISFRUVALCABA,False,TRC en MTY 📍 ,728,261
Migueltolano181,False,"Hermosillo, Sonora",305,281
RafaTR17,False,0,238,748
Friiady,False,0,849,1501
omarlunabecerra,False,0,87,387
MarianaQuezada_,False,0,545,926
LinternaH,False,0,1125,1024
vllgssss,False,0,347,845
julycob,False,0,211,469
zhuito_g,False,"Monterrey, N.L.",362,659
berthsland,False,0,384,297
asmg96,False,"Monterrey, México",380,921
avilamariana,False,"San Mateo Atenco, México",203,217
Mihaelovich,False,"Cuauhtémoc, Distrito Federal",744,835
AdriaCAle,False,"Hermosillo, Sonora",183,196
elsoldepuebla1,False,"Puebla, Puebla, México",263,498916
waxo,False,"20.529036,-100.822796",496,128
Velamesa,False,México,611,144
heyhectoravalos,False,"Colima, México",1497,918
SebastianTM99,False,"Pachuca de Soto, Hidalgo",883,605
Paloma_Solar,False,Mexico,258,243
Abo_Gabo,False,En tu escalera un peldaño,2813,2793
seIenatacos,False,0,690,1468
CarlosB_P,False,Durango México,82,69
idamaraaa,False,Mexico,831,875
annie_annia,False,"Pachuca de Soto, Hidalgo",621,220
YeahMoncho,False,México D.F.,827,151
AbelRenoj,False,"Tapachula, Chiapas",209,367
VictorSanchezN,False,"Oaxaca, Mex.",511,89
EduardoNunezA,False,Mexico City,1946,1843
fatyperezsandi1,False,"Monterrey, Nuevo León",842,1123
xiopierce,False,"Veracruz, Veracruz de Ignacio de la Llave",715,1283
AlexBW25013,False,cuernavaca,542,920
brendagrz,False,"Monterrey, Mexico",2751,1367
JoseMosco,False,CDMX,1383,1296
cebichincondesa,False,Mexico D.F.,3115,11536
alexguirth,False,CDMX,896,661
elsa_ivette,False,"mexico,D.F",790,602
dagosimoneto1,False,0,2631,339
RichiPerazaa,False,"Mérida, Yucatán",100,749
marianna08017,False,0,301,784
TotalZenith,False,Colombia,3455,14493
dulce_ancheyta,False,"Comitán de Domínguez, Chiapas",136,70
DanielGaenza,False,México,979,1514
esmeralda264r,False,"Torreón, Coahuila de Zaragoza ",89,323
BIZKIT0666,False,CDMX,238,200
ricardobtez,False,México,205,114
Esetalpavel,False,0,142,97
j3bus10,False,"Tampico, Tamaulipas",1338,430
KimberlyMuM,False,0,415,712
Jozeuz,False,0,156,571
rosarioalicia,False,"Monterrey, N.L",268,168
DoctorPropofol,False,0,1901,15200
thelupsbarber,False,mexico,264,277
angvalenz,False,Ciudad de México,891,12001
Sad_Mora,False,Puebla,628,202
caral_om,False,México; D.F.,552,168
NBABasketAdicto,False,"Tampico, Tamps. Mexico.",755,201
miriam_menari,False,"Guanajuato, México",254,273
LilianaPaolaMin,False,México,112,555
mariafe73416793,False,"Miguel Hidalgo, Cd.de México",554,99
CesarMuffin,False, Ciudad Nublada,817,316
Sirflowers,False,Tamps.,77,166
somosyafmvilla,False,"Villahermosa, Tabasco",556,3537
BizNext_,False,México,207,1591
wendy_espinosa,False,Mty,119,137
leslyevlz,False,0,138,151
oscarvillasana7,False,0,629,631
cessyochoa,False,"Monterrey,Mexico",1220,595
Charls483,False,"Yuriria, Guanajuato",1110,990
anabc56,False,"Pyongyang, North Korea",838,2631
titomv1,False,"Quintana Roo, México",651,321
alejandrozenker,False,Mexico,3085,2026
alejandragmz23,False,0,110,96
ActualMX_,False,CDMX,4663,4538
andresgzz10,False,0,418,94
OscarJFlores12,False,0,1046,337
CrystinaHG,False,Los Anillos de Saturno,173,480
Karlamgzzg88,False,"Mty, Nuevo Leon, Mexico",2694,1781
Samgtzm,False,"Morelia, Michoacán de Ocampo",190,200
deylagracia,False,Monterrey.,486,1087
_HijaDeMiMadre,False,"Monterrey, Nuevo León",993,356
BalonesyRedesMX,False,México,737,2256
1fandeportivo,False,México,701,23
GreatAxiom,False,"Calexico, CA",290,350
OsmarEdelaCruz,False,"Torréon, Coahuila, Méxivo",471,215
itsmlln,False,0,262,252
Eric123PorMi,False,"Chapultepec, México",615,619
GitselleGD,False,Sonora,273,613
noehernandeza,False,"Zacatecas Centro, Zacatecas",471,550
s_rubalcava,False,0,216,347
IsChanel_,False,monterrey N.L,234,338
InfectionPonch,False,Empire of dirt. ,931,247
lizbethzca,False,"Hermosillo, Sonora",425,645
pepepanda,False,Querétatoro,718,5056
mccr__,False,Colombia,152,363
DiegoKellyM,False,0,1045,352
andurqz,False,0,427,689
AlexOccampo,False,"Cuernavaca, Morelos",250,416
PacoCarrizales,False,DF,978,545
Larryojajajaja,False,#HomeOffice,467,1417
danielsabbagh,False,Depende el día y la hora.,1038,580
MarianaLopez_G,False,"Pto. Vallarta, Mexico",145,46
Coyolicatzin_Ml,False,Sureste oaxaqueño ,440,183
chefpablito42,False,"Vizcaíno, Baja California Sur.",2746,449
MonicaLilianR,False,Cedemequis,547,2750
hill_nafsu,False,FES ZARAGOZA C2 QFB ,45,92
OmarAlejandro92,False,0,594,633
PonchoHerreA23,False,En tu corazón.,202,196
guillermo_ga,False,México D.F.,3402,10658
laciudadtorcida,False,De Tijuana l En CDMX,454,1722
joacogdl,False,0,1033,297
alanxelmundo,True,worldwide,5269,349533
DanyLaraP,False,0,252,318
Erika_Cohen77,False,0,98,113
UlisesMendez__,False,"Cancún, Quintana Roo",523,461
Urvibautista,False,"Here, There And everywhere",520,126
fidi_diaz,False,"Zapopan, Jalisco",354,490
montsearmas,False,"Tampico, Tamaulipas",551,266
poetamillennial,False,CEDEMEQUIS,939,245
Pbpmxx,False,"Boca del Río, Veracruz de Igna",98,172
ezztilo,False,Santiago de Querétaro,120,99
carbajalin,False,"San Marcos, TX",565,467
FernandaVega_,False,"Hermosillo, Sonora",962,1157
nayeliplim,False,0,337,252
1910Jose,False,"Tabasco, México",383,382
soy_chaoz,False,CartoonLand,285,829
oszckar,False,"Tamaulipas, México. ",563,314
LuEnsastiga,False,"Pachuca de Soto, Hidalgo",183,614
ExpresionNoroes,False,"Sinaloa, México",549,531
a_xelx,False,0,793,1165
danote_,False,"Monterrey, Nuevo León",1503,636
TomatazosCom,True,0,26586,57911
laurini999,False,"Pachuca de Soto, Hidalgo 🇲🇽",181,270
cuernacarvalet,False,"Cuernavaca, Morelos",250,234
alechapa_,False,0,320,320
Manolinrockz,False,"Tula de Allende, Hidalgo",1095,647
luciatrevinoch,False,"Monclova, Coahuila de Zaragoza",938,2098
SoyDavidAraujo,False,Un lugar donde no toca la luz,190,132
Sergio__Valera,False,0,70,91
alexczs,False,"Distrito Federal, México",1647,1453
blancaarellanod,False,0,311,2130
contrecontre,False,mexico,33,19
LordQuo,False,Ciudad de México,498,154
_KeniaNaranjo,False,Veracruz,520,1341
AngeliqueMera,False,0,421,321
enable_global,False,Jesús del Monte 271. 3er piso.,392,225
TriiciiaBV,False,"21, Mty",281,560
Ejcobedo,False,"Mazatlan, Sinaloa",355,461
AndreaGOS8,False,Buscándote en cada amanecer,678,539
Heei_Mendez,False,0,608,492
marceduartee,False,0,522,97
ari_ramop,False,México,1404,3180
IamPaleta,False,Ciudad de México,358,520
iMisha_Quiroz,False,Mexico 🇲🇽 Canada 🇨🇦,471,309
ArmandoCoriaJr,False,0,82,3640
asosach,False,Mérida México,1414,671
hxrryIips,False,"Denver, CO",799,4959
soycorinaa,False,"TRC, MX",266,264
RodriguezEdu11,False,Monterrey,1451,2960
albertoagnesi,True,0,1549,68267
omar_morenol,False,"Hermosillo, Sonora, México. ",603,667
JulioDiiaz,False,0,106,152
diegoo0512,False,0,557,602
erika_robledo,False,"Monterrey, Nuevo León",227,574
Jennyferlvh,False,Mx.||Tardis,557,1373
gonzaalorochaa,False,"Santiago, Nuevo León",317,321
karelysmusic,False,"Culiacán, Sinaloa",452,482
DavoRea,False,"Mérida, Yucatán",155,289
rafaelo_95,False,0,534,325
PARADISEH4RRY,False,feminist,516,688
KarlaAlamilla_,False,0,614,1079
eagalveza,False,"Chihuahua, México",307,498
luis_wiki,False,Tierra,266,107
IvAntrax,False,Reja Azul. Dice Tacos wero,254,1648
LaMarrrli,False,TuCorazón.,292,263
maxplanetweb,False,Mexico City,127,22
LuisaGalindoM,False,Mexico,564,290
gelous,False,Oaxaca vives en mí,389,342
sebss_lar,False,Mexico,237,203
GdlYo,False,Guadalajara,2037,2821
robcarlosg,False,"Monterrey Nuevo León, México",735,101
eolmedo__,False,0,340,654
LuisFilo8,False,"Tijuana, Baja California",121,588
mghg27,False,México,303,178
karlaapool,False,0,469,286
La_Angye,False,Angypolis,665,538
lilmugandie,False,"El Mante, Tamaulipas",319,108
JuanpaRdz,False,"Morelia, México. ",464,392
Ev_Cort,False,CDMX,317,129
JeSuisCharly,False,"TAM, MX",973,1834
lluviauriazul,False,Monterrey Nuevo Leon ,177,146
SmokyHodPup,False,CDMX,1079,4671
ravuina,False,0,1662,2004
itsdanhie,False,México,249,1215
Ang_fuo,False,"Chiapas, México",551,540
nezzto,False,0,2255,4676
sarinanaseb,False,0,169,1000
_bellkat,False,"Florida, USA",151,850
oscargutiez,True,World wild web.,906,1581
lym5555,False,México,164,84
prisromos,False,"Chihuahua, México",226,365
martinepinho,False,0,1458,258
xes_sus,False,Aquí,99,21
LDVM05,False,México,1204,1363
MordzdroM,False,カナダ怖い,435,320
Imthatprettyhmf,False,In da hood,390,700
porro,False,"cd de méxico, méxico",965,368
Javier_RamirezD,False,"Chiapas, México.",561,1586
CtrlCEs,False,CDMX,2319,775
JuanPabloEMT,True,México DF,3652,22495
VVelSant,False,México,1081,1310
CamiloSaavedraG,False,"Zapopan, Jalisco",1335,807
Meritxellrmrz,False,0,1129,174
OElizarraras,False,0,183,1056
SoeMagdonel,False,Asgard,480,558
AleeexBarajas,False,La Andromeda 🪐,1116,411
LucifeReyn,False,0,560,312
paogarza28,False,0,160,287
crespomelissa,False,Tijuana B.C. México,761,1296
DianaRioos,False,"Fidji, Zurich",907,1077
danyveloz_,False,0,645,1298
krisbelPG,False,Sinaloa,432,254
AlondraMozqueda,False,"Tijuana, B.C; México",140,117
krisselms,False,0,1054,587
_iampams,False,"Monterrey, Mexico",343,384
elySahu,False,CdMx,1204,701
miss_appeal,False,México d.f.,295,196
KatiaLegna,False,México,95,142
la_mariiia,False,0,476,96
madeleine_mg,False,Monterrey,266,234
YadizRawwr,False,0,1827,1462
LucyHelvick,False,"Querétaro Arteaga, México",279,744
sjhgysjs,False,0,272,392
MrDaveOrtiz,False,En Casa como se debe(porahora),3421,864
milomontes,False,México,2112,4546
Aylin_oc,False,0,291,754
Itzeelitooo,False,0,574,428
lefloher,False,puebla ,284,120
erballeza,False,México,174,64
ToniLastra,False,"Culiacán, Sinaloa",1623,893
Jpar_rp,False,Sonora,1377,604
YabinYered,False,San Luis Potosí,114,51
angellopoli5,False,0,516,508
fann_ilustra,False,OAX/MX,866,216
lilianaloa10,False,"Monterrey, Nuevo León",271,357
para_cine,False,"Metepec, México",521,636
AndyVega02_,False,0,892,722
MemoBuendia,False,Norte de México,2375,1681
IVAN_KEMMERLING,False,Ciudad de México ,5099,19823
juliuscaesar06,False,"Culiacán, Sinaloa",1735,851
Tony_Doval,False,"Distrito Federal, México",1331,2208
karlagleez,False,Somewhere only we know ,1701,2286
ahuzase,False,"Salamanca, Guanajuato",234,421
MauroMAlvarez,False,"Veracruz, Veracruz de Ignacio ",655,177
AbbyGmez,False,"Chilpancingo, Guerrero",200,311
